id	accession	raw_id	primary_id	sra_id	bp_id	model	package	package_name	status	status_date	taxonomy_id	taxonomy_name	title	samp_name	paragraph	collection_date	geo_loc_name	host	isolation_source	lat_lon	nitro	phosphate	replicate	samp_collect_device	source_material_id	temp
BIOSAMPLE:SAMN16861208	SAMN16861208	16861208	SAMN16861208	SRS7763031	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:34.857	408172	marine metagenome	C132020_013_meta	C132020_013	No Station	2020-03-24T11:39:00Z	Atlantic Ocean	NA	marine water, oceanic	40.763527 S 3.581000 E	NA	NA	biological replicate 1	underway	C13.5/A13.5-013	13.686
BIOSAMPLE:SAMN16861209	SAMN16861209	16861209	SAMN16861209	SRS7776298	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:34.857	408172	marine metagenome	C132020_014_meta	C132020_014	No Station	2020-03-24T17:00:00Z	Atlantic Ocean	NA	marine water, oceanic	41.004597 S 3.001183 E	NA	NA	biological replicate 1	underway	C13.5/A13.5-014	13.337
BIOSAMPLE:SAMN16861210	SAMN16861210	16861210	SAMN16861210	SRS7766185	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:34.873	408172	marine metagenome	C132020_015_meta	C132020_015	Station 1	2020-03-24T19:40:00Z	Atlantic Ocean	NA	marine water, oceanic	41.497165 S 2.998983 E	NA	NA	biological replicate 1	underway	C13.5/A13.5-015	13.979
BIOSAMPLE:SAMN16861211	SAMN16861211	16861211	SAMN16861211	SRS7760121	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:34.890	408172	marine metagenome	C132020_017_meta	C132020_017	Station 2	2020-03-25T05:56:00Z	Atlantic Ocean	NA	marine water, oceanic	39.974168 S 2.446050 E	NA	NA	biological replicate 1	underway	C13.5/A13.5-017	14.606
BIOSAMPLE:SAMN16861212	SAMN16861212	16861212	SAMN16861212	SRS7773004	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:34.903	408172	marine metagenome	C132020_018_meta	C132020_018	No Station	2020-03-25T08:41:00Z	Atlantic Ocean	NA	marine water, oceanic	39.406468 S 2.372307 E	NA	NA	biological replicate 1	underway	C13.5/A13.5-018	15.0915
BIOSAMPLE:SAMN16861213	SAMN16861213	16861213	SAMN16861213	SRS7761096	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:34.903	408172	marine metagenome	C132020_019_meta	C132020_019	No Station	2020-03-25T11:44:00Z	Atlantic Ocean	NA	marine water, oceanic	38.803005 S 2.244332 E	NA	NA	biological replicate 1	underway	C13.5/A13.5-019	16.765
BIOSAMPLE:SAMN16861214	SAMN16861214	16861214	SAMN16861214	SRS7772349	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:34.920	408172	marine metagenome	C132020_020_meta	C132020_020	No Station	2020-03-25T13:30:00Z	Atlantic Ocean	NA	marine water, oceanic	38.450448 S 2.116122 E	NA	NA	biological replicate 1	underway	C13.5/A13.5-020	17.214
BIOSAMPLE:SAMN16861215	SAMN16861215	16861215	SAMN16861215	SRS7760597	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:34.937	408172	marine metagenome	C132020_021v1_meta	C132020_021v1	No Station	2020-03-25T15:22:00Z	Atlantic Ocean	NA	marine water, oceanic	38.094675 S 1.958633 E	NA	NA	biological replicate 1	underway	C13.5/A13.5-021	17.496
BIOSAMPLE:SAMN16861216	SAMN16861216	16861216	SAMN16861216	SRS7765222	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:34.937	408172	marine metagenome	C132020_021v2_meta	C132020_021v2	No Station	2020-03-25T15:22:00Z	Atlantic Ocean	NA	marine water, oceanic	38.094675 S 1.958633 E	NA	NA	biological replicate 2	underway	C13.5/A13.5-021	17.496
BIOSAMPLE:SAMN16861217	SAMN16861217	16861217	SAMN16861217	SRS7762646	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:34.950	408172	marine metagenome	C132020_022v1_meta	C132020_022v1	No Station	2020-03-25T18:06:00Z	Atlantic Ocean	NA	marine water, oceanic	37.589078 S 1.643298 E	NA	NA	biological replicate 1	underway	C13.5/A13.5-022	18.217
BIOSAMPLE:SAMN16861218	SAMN16861218	16861218	SAMN16861218	SRS7758540	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:34.967	408172	marine metagenome	C132020_022v2_meta	C132020_022v2	No Station	2020-03-25T18:06:00Z	Atlantic Ocean	NA	marine water, oceanic	37.589078 S 1.643298 E	NA	NA	biological replicate 2	underway	C13.5/A13.5-022	18.217
BIOSAMPLE:SAMN16861219	SAMN16861219	16861219	SAMN16861219	SRS7762407	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:34.967	408172	marine metagenome	C132020_023v1_meta	C132020_023v1	No Station	2020-03-25T19:44:00Z	Atlantic Ocean	NA	marine water, oceanic	37.311950 S 1.386663 E	NA	NA	biological replicate 1	underway	C13.5/A13.5-023	19.075
BIOSAMPLE:SAMN16861220	SAMN16861220	16861220	SAMN16861220	SRS7758215	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:34.980	408172	marine metagenome	C132020_023v2_meta	C132020_023v2	No Station	2020-03-25T19:44:00Z	Atlantic Ocean	NA	marine water, oceanic	37.311950 S 1.386663 E	NA	NA	biological replicate 2	underway	C13.5/A13.5-023	19.075
BIOSAMPLE:SAMN16861221	SAMN16861221	16861221	SAMN16861221	SRS7768804	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:34.997	408172	marine metagenome	C132020_024_meta	C132020_024	Station 3	2020-03-25T22:13:00Z	Atlantic Ocean	NA	marine water, oceanic	36.999685 S 1.001322 E	NA	NA	biological replicate 1	underway	C13.5/A13.5-024	19.187
BIOSAMPLE:SAMN16861222	SAMN16861222	16861222	SAMN16861222	SRS7759564	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:34.997	408172	marine metagenome	C132020_025v1_meta	C132020_025v1	No Station	2020-03-26T05:34:00Z	Atlantic Ocean	NA	marine water, oceanic	36.298232 S 0.999163 E	NA	NA	biological replicate 1	underway	C13.5/A13.5-025	19.596
BIOSAMPLE:SAMN16861223	SAMN16861223	16861223	SAMN16861223	SRS7771128	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.013	408172	marine metagenome	C132020_025v2_meta	C132020_025v2	No Station	2020-03-26T05:34:00Z	Atlantic Ocean	NA	marine water, oceanic	36.298232 S 0.999163 E	NA	NA	biological replicate 2	underway	C13.5/A13.5-025	19.596
BIOSAMPLE:SAMN16861224	SAMN16861224	16861224	SAMN16861224	SRS7758486	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.030	408172	marine metagenome	C132020_026_meta	C132020_026	Station 4	2020-03-26T11:50:00Z	Atlantic Ocean	NA	marine water, oceanic	36.014005 S 1.008100 E	NA	NA	biological replicate 1	underway	C13.5/A13.5-026	19.649
BIOSAMPLE:SAMN16861225	SAMN16861225	16861225	SAMN16861225	SRS7766413	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.043	408172	marine metagenome	C132020_027_meta	C132020_027	Station 5	2020-03-26T18:33:00Z	Atlantic Ocean	NA	marine water, oceanic	35.500203 S 0.997005 E	NA	NA	biological replicate 1	underway	C13.5/A13.5-027	19.574
BIOSAMPLE:SAMN16861226	SAMN16861226	16861226	SAMN16861226	SRS7764672	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.043	408172	marine metagenome	C132020_028v1_meta	C132020_028v1	No Station	2020-03-26T20:28:00Z	Atlantic Ocean	NA	marine water, oceanic	35.163500 S 1.001010 E	NA	NA	biological replicate 1	underway	C13.5/A13.5-028	19.87
BIOSAMPLE:SAMN16861227	SAMN16861227	16861227	SAMN16861227	SRS7764126	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.060	408172	marine metagenome	C132020_028v2_meta	C132020_028v2	No Station	2020-03-26T20:28:00Z	Atlantic Ocean	NA	marine water, oceanic	35.163500 S 1.001010 E	NA	NA	biological replicate 2	underway	C13.5/A13.5-028	19.87
BIOSAMPLE:SAMN16861228	SAMN16861228	16861228	SAMN16861228	SRS7774011	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.077	408172	marine metagenome	C132020_029v1_meta	C132020_029v1	Station 6	2020-03-27T05:58:00Z	Atlantic Ocean	NA	marine water, oceanic	33.934600 S 1.030328 E	NA	NA	biological replicate 1	underway	C13.5/A13.5-029	21.129
BIOSAMPLE:SAMN16861229	SAMN16861229	16861229	SAMN16861229	SRS7760445	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.077	408172	marine metagenome	C132020_029v2_meta	C132020_029v2	Station 6	2020-03-27T05:58:00Z	Atlantic Ocean	NA	marine water, oceanic	33.934600 S 1.030328 E	NA	NA	biological replicate 2	underway	C13.5/A13.5-029	21.129
BIOSAMPLE:SAMN16861230	SAMN16861230	16861230	SAMN16861230	SRS7759281	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.090	408172	marine metagenome	C132020_030v1_meta	C132020_030v1	Station 7	2020-03-27T12:15:00Z	Atlantic Ocean	NA	marine water, oceanic	32.999873 S 1.000608 E	NA	NA	biological replicate 1	underway	C13.5/A13.5-030	21.417
BIOSAMPLE:SAMN16861231	SAMN16861231	16861231	SAMN16861231	SRS7762949	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.107	408172	marine metagenome	C132020_030v2_meta	C132020_030v2	Station 7	2020-03-27T12:15:00Z	Atlantic Ocean	NA	marine water, oceanic	32.999873 S 1.000608 E	NA	NA	biological replicate 2	underway	C13.5/A13.5-030	21.417
BIOSAMPLE:SAMN16861232	SAMN16861232	16861232	SAMN16861232	SRS7773161	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.107	408172	marine metagenome	C132020_031_meta	C132020_031	No Station	2020-03-27T17:43:00Z	Atlantic Ocean	NA	marine water, oceanic	32.403347 S 1.000233 E	NA	NA	biological replicate 1	underway	C13.5/A13.5-031	21.669
BIOSAMPLE:SAMN16861233	SAMN16861233	16861233	SAMN16861233	SRS7765154	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.123	408172	marine metagenome	C132020_032v1_meta	C132020_032v1	Station 8	2020-03-27T19:40:00Z	Atlantic Ocean	NA	marine water, oceanic	32.000467 S 0.998152 E	NA	NA	biological replicate 1	underway	C13.5/A13.5-032	21.768
BIOSAMPLE:SAMN16861234	SAMN16861234	16861234	SAMN16861234	SRS7767577	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.140	408172	marine metagenome	C132020_032v2_meta	C132020_032v2	Station 8	2020-03-27T19:40:00Z	Atlantic Ocean	NA	marine water, oceanic	32.000467 S 0.998152 E	NA	NA	biological replicate 2	underway	C13.5/A13.5-032	21.768
BIOSAMPLE:SAMN16861235	SAMN16861235	16861235	SAMN16861235	SRS7761101	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.140	408172	marine metagenome	C132020_033_meta	C132020_033	No Station	2020-03-28T06:25:00Z	Atlantic Ocean	NA	marine water, oceanic	31.116002 S 0.391462 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-033	22.349
BIOSAMPLE:SAMN16861236	SAMN16861236	16861236	SAMN16861236	SRS7774111	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.153	408172	marine metagenome	C132020_034_meta	C132020_034	No Station	2020-03-28T12:28:00Z	Atlantic Ocean	NA	marine water, oceanic	30.475908 S 1.386365 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-034	23.602
BIOSAMPLE:SAMN16861237	SAMN16861237	16861237	SAMN16861237	SRS7761295	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.170	408172	marine metagenome	C132020_035_meta	C132020_035	No Station	2020-03-28T15:07:00Z	Atlantic Ocean	NA	marine water, oceanic	30.020433 S 2.093952 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-035	23.503
BIOSAMPLE:SAMN16861238	SAMN16861238	16861238	SAMN16861238	SRS7768987	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.170	408172	marine metagenome	C132020_036_meta	C132020_036	No Station	2020-03-28T18:24:00Z	Atlantic Ocean	NA	marine water, oceanic	29.613263 S 2.722118 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-036	23.496
BIOSAMPLE:SAMN16861239	SAMN16861239	16861239	SAMN16861239	SRS7775150	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.187	408172	marine metagenome	C132020_037v1_meta	C132020_037v1	No Station	2020-03-28T20:16:00Z	Atlantic Ocean	NA	marine water, oceanic	29.398343 S 3.052585 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-037	23.457
BIOSAMPLE:SAMN16861240	SAMN16861240	16861240	SAMN16861240	SRS7759322	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.200	408172	marine metagenome	C132020_037v2_meta	C132020_037v2	No Station	2020-03-28T20:16:00Z	Atlantic Ocean	NA	marine water, oceanic	29.398343 S 3.052585 W	NA	NA	biological replicate 2	underway	C13.5/A13.5-037	23.457
BIOSAMPLE:SAMN16861241	SAMN16861241	16861241	SAMN16861241	SRS7773971	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.217	408172	marine metagenome	C132020_038_meta	C132020_038	No Station	2020-03-29T06:15:00Z	Atlantic Ocean	NA	marine water, oceanic	28.105178 S 5.027408 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-038	23.598
BIOSAMPLE:SAMN16861242	SAMN16861242	16861242	SAMN16861242	SRS7764574	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.217	408172	marine metagenome	C132020_039_meta	C132020_039	No Station	2020-03-29T09:15:00Z	Atlantic Ocean	NA	marine water, oceanic	27.753548 S 5.560483 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-039	24.471
BIOSAMPLE:SAMN16861243	SAMN16861243	16861243	SAMN16861243	SRS7762339	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.230	408172	marine metagenome	C132020_040_meta	C132020_040	No Station	2020-03-29T11:16:00Z	Atlantic Ocean	NA	marine water, oceanic	27.491998 S 5.955187 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-040	24.726
BIOSAMPLE:SAMN16861244	SAMN16861244	16861244	SAMN16861244	SRS7769824	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.247	408172	marine metagenome	C132020_041_meta	C132020_041	No Station	2020-03-29T15:09:00Z	Atlantic Ocean	NA	marine water, oceanic	27.007102 S 6.686573 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-041	24.452
BIOSAMPLE:SAMN16861245	SAMN16861245	16861245	SAMN16861245	SRS7758293	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.247	408172	marine metagenome	C132020_042_meta	C132020_042	No Station	2020-03-29T17:21:00Z	Atlantic Ocean	NA	marine water, oceanic	26.756537 S 7.061825 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-042	24.676
BIOSAMPLE:SAMN16861246	SAMN16861246	16861246	SAMN16861246	SRS7759518	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.263	408172	marine metagenome	C132020_043_meta	C132020_043	No Station	2020-03-29T19:25:00Z	Atlantic Ocean	NA	marine water, oceanic	26.498417 S 7.449442 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-043	25.039
BIOSAMPLE:SAMN16861247	SAMN16861247	16861247	SAMN16861247	SRS7776191	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.280	408172	marine metagenome	C132020_044_meta	C132020_044	No Station	2020-03-30T06:20:00Z	Atlantic Ocean	NA	marine water, oceanic	25.080468 S 9.558135 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-044	24.97
BIOSAMPLE:SAMN16861248	SAMN16861248	16861248	SAMN16861248	SRS7770457	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.280	408172	marine metagenome	C132020_045_meta	C132020_045	No Station	2020-03-30T07:02:00Z	Atlantic Ocean	NA	marine water, oceanic	24.988865 S 9.692302 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-045	24.944
BIOSAMPLE:SAMN16861249	SAMN16861249	16861249	SAMN16861249	SRS7768592	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.293	408172	marine metagenome	C132020_046_meta	C132020_046	No Station	2020-03-30T09:00:00Z	Atlantic Ocean	NA	marine water, oceanic	24.724150 S 10.067067 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-046	24.941
BIOSAMPLE:SAMN16861250	SAMN16861250	16861250	SAMN16861250	SRS7767958	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.310	408172	marine metagenome	C132020_047_meta	C132020_047	No Station	2020-03-30T09:55:00Z	Atlantic Ocean	NA	marine water, oceanic	24.579190 S 10.226990 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-047	25.247
BIOSAMPLE:SAMN16861251	SAMN16861251	16861251	SAMN16861251	SRS7760286	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.310	408172	marine metagenome	C132020_048_meta	C132020_048	No Station	2020-03-30T11:01:00Z	Atlantic Ocean	NA	marine water, oceanic	24.411152 S 10.411940 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-048	25.4731
BIOSAMPLE:SAMN16861252	SAMN16861252	16861252	SAMN16861252	SRS7764229	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.327	408172	marine metagenome	C132020_049_meta	C132020_049	No Station	2020-03-30T12:17:00Z	Atlantic Ocean	NA	marine water, oceanic	24.213850 S 10.627168 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-049	25.428
BIOSAMPLE:SAMN16861253	SAMN16861253	16861253	SAMN16861253	SRS7768771	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.340	408172	marine metagenome	C132020_050_meta	C132020_050	No Station	2020-03-30T13:01:00Z	Atlantic Ocean	NA	marine water, oceanic	24.104318 S 10.747900 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-050	25.606
BIOSAMPLE:SAMN16861254	SAMN16861254	16861254	SAMN16861254	SRS7761452	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.340	408172	marine metagenome	C132020_051_meta	C132020_051	No Station	2020-03-30T14:58:00Z	Atlantic Ocean	NA	marine water, oceanic	23.946510 S 10.924675 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-051	25.682
BIOSAMPLE:SAMN16861255	SAMN16861255	16861255	SAMN16861255	SRS7771411	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.357	408172	marine metagenome	C132020_052_meta	C132020_052	No Station	2020-03-30T17:09:00Z	Atlantic Ocean	NA	marine water, oceanic	23.651918 S 11.243288 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-052	25.863
BIOSAMPLE:SAMN16861256	SAMN16861256	16861256	SAMN16861256	SRS7770095	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.373	408172	marine metagenome	C132020_053v1_meta	C132020_053v1	No Station	2020-03-30T19:08:00Z	Atlantic Ocean	NA	marine water, oceanic	23.353133 S 11.570222 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-053	25.633
BIOSAMPLE:SAMN16861257	SAMN16861257	16861257	SAMN16861257	SRS7760561	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.373	408172	marine metagenome	C132020_053v2_meta	C132020_053v2	No Station	2020-03-30T19:08:00Z	Atlantic Ocean	NA	marine water, oceanic	23.353133 S 11.570222 W	NA	NA	biological replicate 2	underway	C13.5/A13.5-053	25.633
BIOSAMPLE:SAMN16861258	SAMN16861258	16861258	SAMN16861258	SRS7758323	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.390	408172	marine metagenome	C132020_054_meta	C132020_054	No Station	2020-03-31T07:06:00Z	Atlantic Ocean	NA	marine water, oceanic	21.574417 S 13.495400 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-054	25.671
BIOSAMPLE:SAMN16861259	SAMN16861259	16861259	SAMN16861259	SRS7774712	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.403	408172	marine metagenome	C132020_055_meta	C132020_055	No Station	2020-03-31T08:02:00Z	Atlantic Ocean	NA	marine water, oceanic	21.432493 S 13.646895 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-055	25.678
BIOSAMPLE:SAMN16861260	SAMN16861260	16861260	SAMN16861260	SRS7773438	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.403	408172	marine metagenome	C132020_056_meta	C132020_056	No Station	2020-03-31T09:23:00Z	Atlantic Ocean	NA	marine water, oceanic	21.228052 S 13.866367 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-056	25.654
BIOSAMPLE:SAMN16861261	SAMN16861261	16861261	SAMN16861261	SRS7766512	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.420	408172	marine metagenome	C132020_057_meta	C132020_057	No Station	2020-03-31T10:05:00Z	Atlantic Ocean	NA	marine water, oceanic	21.119618 S 13.982983 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-057	25.584
BIOSAMPLE:SAMN16861262	SAMN16861262	16861262	SAMN16861262	SRS7773828	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.437	408172	marine metagenome	C132020_058_meta	C132020_058	No Station	2020-03-31T11:00:00Z	Atlantic Ocean	NA	marine water, oceanic	20.998500 S 14.110983 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-058	25.669
BIOSAMPLE:SAMN16861263	SAMN16861263	16861263	SAMN16861263	SRS7764831	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.437	408172	marine metagenome	C132020_059_meta	C132020_059	No Station	2020-03-31T12:09:00Z	Atlantic Ocean	NA	marine water, oceanic	20.827647 S 14.298067 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-059	25.803
BIOSAMPLE:SAMN16861264	SAMN16861264	16861264	SAMN16861264	SRS7765108	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.450	408172	marine metagenome	C132020_060_meta	C132020_060	No Station	2020-03-31T13:02:00Z	Atlantic Ocean	NA	marine water, oceanic	20.696987 S 14.441403 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-060	25.828
BIOSAMPLE:SAMN16861265	SAMN16861265	16861265	SAMN16861265	SRS7775272	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.467	408172	marine metagenome	C132020_061_meta	C132020_061	No Station	2020-03-31T14:05:00Z	Atlantic Ocean	NA	marine water, oceanic	20.539680 S 14.614822 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-061	25.858
BIOSAMPLE:SAMN16861266	SAMN16861266	16861266	SAMN16861266	SRS7769684	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.480	408172	marine metagenome	C132020_062_meta	C132020_062	No Station	2020-03-31T16:00:00Z	Atlantic Ocean	NA	marine water, oceanic	20.254842 S 14.924363 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-062	25.972
BIOSAMPLE:SAMN16861267	SAMN16861267	16861267	SAMN16861267	SRS7760069	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.480	408172	marine metagenome	C132020_063_meta	C132020_063	No Station	2020-03-31T18:00:00Z	Atlantic Ocean	NA	marine water, oceanic	19.974257 S 15.229425 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-063	26.1685
BIOSAMPLE:SAMN16861268	SAMN16861268	16861268	SAMN16861268	SRS7773865	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.497	408172	marine metagenome	C132020_064_meta	C132020_064	No Station	2020-03-31T19:47:00Z	Atlantic Ocean	NA	marine water, oceanic	19.695712 S 15.514650 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-064	26.106
BIOSAMPLE:SAMN16861269	SAMN16861269	16861269	SAMN16861269	SRS7765298	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.513	408172	marine metagenome	C132020_065_meta	C132020_065	No Station	2020-04-01T06:58:00Z	Atlantic Ocean	NA	marine water, oceanic	18.063470 S 17.303143 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-065	26.443
BIOSAMPLE:SAMN16861270	SAMN16861270	16861270	SAMN16861270	SRS7776384	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:35.513	408172	marine metagenome	C132020_066_meta	C132020_066	No Station	2020-04-01T08:05:00Z	Atlantic Ocean	NA	marine water, oceanic	17.911943 S 17.464705 W	NA	NA	biological replicate 1	underway	C13.5/A13.5-066	26.435
